ra,dec,mjd,mag_auto,filter,exposure
190.65738183734948,-26.719456458284867,58206.2799840495,21.02286,z,c4d_180329_064310_ooi_z_v1
190.65934119970075,-26.709841662388964,58206.2799840495,20.387093,z,c4d_180329_064310_ooi_z_v1
190.66125470617658,-26.73352124419787,58206.2799840495,20.634298,z,c4d_180329_064310_ooi_z_v1
190.67091897471093,-26.729289755850775,58206.2799840495,21.002878,z,c4d_180329_064310_ooi_z_v1
190.65244319153118,-26.732630163892924,58206.2799840495,20.470432,z,c4d_180329_064310_ooi_z_v1
190.65236341765745,-26.72815917331123,58206.2799840495,20.506409,z,c4d_180329_064310_ooi_z_v1
190.65527034329335,-26.72702762160632,58206.2799840495,20.766033,z,c4d_180329_064310_ooi_z_v1
190.65934683586036,-26.70983099347649,58206.305343198124,20.669964,g,c4d_180329_071941_ooi_g_v1
190.66475167966223,-26.726849017499916,58206.305783711374,20.719189,r,c4d_180329_072019_ooi_r_v1
190.65936891255353,-26.709851338274536,58206.305783711374,20.620352,r,c4d_180329_072019_ooi_r_v1
190.6716874972466,-26.712455882945946,58206.305783711374,20.4314,r,c4d_180329_072019_ooi_r_v1
190.66785940030425,-26.715665314225923,58206.30622673081,20.727835,i,c4d_180329_072057_ooi_i_v1
190.672605292733,-26.721459499114083,58206.30622673081,20.351065,i,c4d_180329_072057_ooi_i_v1
190.65933057873653,-26.709834587571216,58206.30622673081,20.271397,i,c4d_180329_072057_ooi_i_v1
190.65243119223365,-26.732698937272673,58206.30622673081,20.620447,i,c4d_180329_072057_ooi_i_v1
190.67819128347455,-26.728754749307114,58206.30622673081,20.70468,i,c4d_180329_072057_ooi_i_v1
190.6709746203599,-26.729292736887288,58206.30665535247,20.244562,z,c4d_180329_072135_ooi_z_v1
190.65241130197987,-26.728218823534643,58206.30665535247,20.979631,z,c4d_180329_072135_ooi_z_v1
190.65245447470528,-26.732687358149335,58206.30665535247,20.669905,z,c4d_180329_072135_ooi_z_v1
190.65525091235637,-26.72703801322956,58206.30665535247,20.819096,z,c4d_180329_072135_ooi_z_v1
190.65740617619028,-26.719517642168892,58206.30665535247,20.76173,z,c4d_180329_072135_ooi_z_v1
190.65932389878094,-26.709821565439896,58206.30665535247,20.308128,z,c4d_180329_072135_ooi_z_v1
190.66118890311526,-26.73349048955127,58206.30665535247,20.660011,z,c4d_180329_072135_ooi_z_v1
190.67818514557902,-26.728778088244127,58206.30665535247,20.384146,z,c4d_180329_072135_ooi_z_v1
190.67168626938906,-26.712468233080294,58206.32828948414,20.292213,r,c4d_180329_075244_ooi_r_v1
190.65935285089517,-26.709866860646382,58206.32828948414,20.47992,r,c4d_180329_075244_ooi_r_v1
190.65526459631806,-26.72702801500333,58206.3287268416,20.68647,i,c4d_180329_075321_ooi_i_v1
190.67084156735254,-26.729225449068533,58206.3287268416,21.15533,i,c4d_180329_075321_ooi_i_v1
190.66784188847663,-26.715665426447263,58206.3287268416,20.428604,i,c4d_180329_075321_ooi_i_v1
190.65934740069616,-26.70981831984615,58206.3287268416,20.285513,i,c4d_180329_075321_ooi_i_v1
190.65743030168008,-26.719494064524774,58206.3287268416,21.069923,i,c4d_180329_075321_ooi_i_v1
190.65328421086636,-26.73353073236575,58206.3287268416,21.02222,i,c4d_180329_075321_ooi_i_v1
190.6524298205648,-26.73266792312751,58206.3287268416,20.94278,i,c4d_180329_075321_ooi_i_v1
190.6782070836671,-26.72877708252796,58206.32915876666,20.840721,z,c4d_180329_075359_ooi_z_v1
190.65326000625916,-26.733577011314832,58206.32915876666,20.561438,z,c4d_180329_075359_ooi_z_v1
190.65523520566404,-26.72702229417804,58206.32915876666,21.009108,z,c4d_180329_075359_ooi_z_v1
190.6573913227873,-26.719451813493183,58206.32915876666,20.38841,z,c4d_180329_075359_ooi_z_v1
190.6524500978435,-26.732702546770046,58206.32915876666,20.310947,z,c4d_180329_075359_ooi_z_v1
190.6523820882146,-26.728220005928108,58206.32915876666,20.772879,z,c4d_180329_075359_ooi_z_v1
190.65932213564437,-26.70984368553038,58206.350497261155,20.76618,g,c4d_180329_082442_ooi_g_v1
190.6593325387958,-26.709823407584622,58206.35095333727,20.576056,r,c4d_180329_082522_ooi_r_v1
190.67168203691617,-26.71245933008081,58206.35095333727,20.419924,r,c4d_180329_082522_ooi_r_v1
190.655244622079,-26.727016515114318,58206.351388682146,21.140686,i,c4d_180329_082559_ooi_i_v1
190.67258230596573,-26.721428400743196,58206.351388682146,20.591293,i,c4d_180329_082559_ooi_i_v1
190.66784933873717,-26.715656025270945,58206.351388682146,20.628628,i,c4d_180329_082559_ooi_i_v1
190.65933548832578,-26.709813743857936,58206.351388682146,20.567713,i,c4d_180329_082559_ooi_i_v1
190.65329604909738,-26.733548367009824,58206.351388682146,20.973776,i,c4d_180329_082559_ooi_i_v1
190.6524281021925,-26.732679765135135,58206.351388682146,20.6435,i,c4d_180329_082559_ooi_i_v1
190.65527178545256,-26.72701244645666,58206.35182555672,20.930025,z,c4d_180329_082637_ooi_z_v1
190.67819919206897,-26.728764225435093,58206.35182555672,20.484718,z,c4d_180329_082637_ooi_z_v1
190.6686574704708,-26.726828455870724,58206.35182555672,20.867933,z,c4d_180329_082637_ooi_z_v1
190.66117480692657,-26.733542370695503,58206.35182555672,20.451603,z,c4d_180329_082637_ooi_z_v1
190.65935244623827,-26.7098250274255,58206.35182555672,20.293962,z,c4d_180329_082637_ooi_z_v1
190.6523819284921,-26.72824843376783,58206.35182555672,20.846327,z,c4d_180329_082637_ooi_z_v1
190.65244089444312,-26.73262945649867,58206.35182555672,20.572697,z,c4d_180329_082637_ooi_z_v1
190.65741165577674,-26.719447907839022,58206.35182555672,20.862345,z,c4d_180329_082637_ooi_z_v1
190.65332060512574,-26.733520510758446,58206.35182555672,20.665848,z,c4d_180329_082637_ooi_z_v1
190.67167930846577,-26.71243587160565,58238.223678537644,20.46018,r,c4d_180430_052205_ooi_r_v1
190.6593359814727,-26.70981586469195,58238.223678537644,20.583418,r,c4d_180430_052205_ooi_r_v1
190.6593281734209,-26.709837039974733,58238.224116207566,20.651981,i,c4d_180430_052243_ooi_i_v1
190.65249419209988,-26.732605512394237,58238.224116207566,20.807125,i,c4d_180430_052243_ooi_i_v1
190.67263132457452,-26.721467315748807,58238.224116207566,20.417776,i,c4d_180430_052243_ooi_i_v1
190.66784766298855,-26.715671237952158,58238.224116207566,20.634785,i,c4d_180430_052243_ooi_i_v1
190.6593420820803,-26.70979334334598,58238.2245629048,20.43978,z,c4d_180430_052322_ooi_z_v1
190.6524917950388,-26.732637116947373,58238.2245629048,20.271141,z,c4d_180430_052322_ooi_z_v1
190.6678467873797,-26.71565037674797,58238.2245629048,20.200039,z,c4d_180430_052322_ooi_z_v1
190.67254679800848,-26.721422184293523,58238.2245629048,20.275536,z,c4d_180430_052322_ooi_z_v1
190.6782255674781,-26.728775507356673,58238.2245629048,21.058052,z,c4d_180430_052322_ooi_z_v1
190.65246192139682,-26.72822454569784,58238.2245629048,20.501844,z,c4d_180430_052322_ooi_z_v1
190.6574408802294,-26.719420608626717,58238.2245629048,21.03371,z,c4d_180430_052322_ooi_z_v1
190.659307791719,-26.7098252119643,58238.271857330576,20.775946,r,c4d_180430_063128_ooi_r_v1
190.67166535664532,-26.712464581663486,58238.271857330576,20.431927,r,c4d_180430_063128_ooi_r_v1
190.66782075459494,-26.71565124713644,58238.27229485195,20.56127,i,c4d_180430_063206_ooi_i_v1
190.67256617843776,-26.72140440104841,58238.27229485195,20.667488,i,c4d_180430_063206_ooi_i_v1
190.67821246930487,-26.728790136243944,58238.27272873465,20.634626,z,c4d_180430_063243_ooi_z_v1
190.6532199267916,-26.733563957852148,58238.27272873465,20.471645,z,c4d_180430_063243_ooi_z_v1
190.65528394819074,-26.727026094255308,58238.27272873465,20.794292,z,c4d_180430_063243_ooi_z_v1
190.6708957336777,-26.729289147267487,58238.27272873465,20.786072,z,c4d_180430_063243_ooi_z_v1
190.65939982706718,-26.709802650021942,58240.2147230478,20.674084,g,c4d_180502_050912_ooi_g_v1
190.6716892473413,-26.712450394606083,58240.215160680935,20.307787,r,c4d_180502_050949_ooi_r_v1
190.6593610297605,-26.709793200732967,58240.215160680935,20.843088,r,c4d_180502_050949_ooi_r_v1
190.67821803998797,-26.72875289491636,58240.215602786746,21.104208,i,c4d_180502_051028_ooi_i_v1
190.6593415070596,-26.709827507554333,58240.215602786746,20.254822,i,c4d_180502_051028_ooi_i_v1
190.6678639201618,-26.715642580527536,58240.215602786746,20.587038,i,c4d_180502_051028_ooi_i_v1
190.67257139837088,-26.721437647254742,58240.215602786746,20.507051,i,c4d_180502_051028_ooi_i_v1
190.65747638083926,-26.719476499436812,58240.21603257023,20.627733,z,c4d_180502_051105_ooi_z_v1
190.67822759280403,-26.72875555873741,58240.21603257023,20.61603,z,c4d_180502_051105_ooi_z_v1
190.6709112880638,-26.729348804426863,58240.21603257023,21.0349,z,c4d_180502_051105_ooi_z_v1
190.65523928554498,-26.72700230890491,58240.21603257023,20.652727,z,c4d_180502_051105_ooi_z_v1
190.6593693315813,-26.709799939207535,58240.21603257023,20.297285,z,c4d_180502_051105_ooi_z_v1
190.67168029553122,-26.71245568659683,58241.22922780085,20.324839,r,c4d_180503_053005_ooi_r_v1
190.65934559579418,-26.70983859982847,58241.22922780085,20.361032,r,c4d_180503_053005_ooi_r_v1
190.6552110915905,-26.727010354798495,58241.229666016996,21.151176,i,c4d_180503_053043_ooi_i_v1
190.6533387852209,-26.73352351960328,58241.229666016996,20.819864,i,c4d_180503_053043_ooi_i_v1
190.6678459262978,-26.715666234971394,58241.229666016996,20.215094,i,c4d_180503_053043_ooi_i_v1
190.6725855312532,-26.72140034078184,58241.229666016996,20.615828,i,c4d_180503_053043_ooi_i_v1
190.65933810848665,-26.709831575249172,58241.229666016996,20.534307,i,c4d_180503_053043_ooi_i_v1
190.6524551199064,-26.73265856546025,58241.229666016996,20.58674,i,c4d_180503_053043_ooi_i_v1
190.66118142206946,-26.733500926572546,58241.23009814741,20.534342,z,c4d_180503_053120_ooi_z_v1
190.65527534840027,-26.727060370960267,58241.23009814741,20.25345,z,c4d_180503_053120_ooi_z_v1
190.65246042101703,-26.732680708335995,58241.23009814741,20.37866,z,c4d_180503_053120_ooi_z_v1
190.652369630454,-26.728217219135217,58241.23009814741,20.467567,z,c4d_180503_053120_ooi_z_v1
190.65736253893078,-26.719487231232915,58241.23009814741,20.72703,z,c4d_180503_053120_ooi_z_v1
190.6593012140308,-26.70984252946429,58241.23009814741,20.47471,z,c4d_180503_053120_ooi_z_v1
190.67819181133103,-26.728786821156984,58241.23009814741,20.70407,z,c4d_180503_053120_ooi_z_v1
190.6593305770126,-26.709826417533197,58242.21996766841,21.166195,g,c4d_180504_051645_ooi_g_v1
190.67170328886058,-26.712426098217396,58242.22040465707,20.518536,r,c4d_180504_051722_ooi_r_v1
190.66469374774886,-26.726858194423887,58242.22040465707,20.984686,r,c4d_180504_051722_ooi_r_v1
190.65931449392477,-26.70982472719958,58242.22040465707,20.477379,r,c4d_180504_051722_ooi_r_v1
190.65325925876044,-26.733514882152033,58242.22084278101,20.915798,i,c4d_180504_051800_ooi_i_v1
190.65244587132915,-26.73266518160192,58242.22084278101,20.64342,i,c4d_180504_051800_ooi_i_v1
190.6524087084372,-26.728236419816582,58242.22084278101,20.904821,i,c4d_180504_051800_ooi_i_v1
190.66786226947315,-26.71564839383262,58242.22084278101,20.621136,i,c4d_180504_051800_ooi_i_v1
190.67822506711167,-26.72878343871581,58242.22084278101,21.104258,i,c4d_180504_051800_ooi_i_v1
190.65934497632472,-26.70984581984446,58242.22084278101,20.339186,i,c4d_180504_051800_ooi_i_v1
190.65747307711555,-26.71946417252558,58242.22084278101,21.16518,i,c4d_180504_051800_ooi_i_v1
190.65525668343392,-26.72702332402373,58242.22084278101,21.136328,i,c4d_180504_051800_ooi_i_v1
190.67098592820378,-26.729281910879198,58242.221279319376,21.115877,z,c4d_180504_051838_ooi_z_v1
190.65238398044244,-26.728238460400785,58242.221279319376,20.94358,z,c4d_180504_051838_ooi_z_v1
190.6524710081168,-26.73265990365082,58242.221279319376,20.234062,z,c4d_180504_051838_ooi_z_v1
190.653264623202,-26.733534820693276,58242.221279319376,20.252274,z,c4d_180504_051838_ooi_z_v1
190.65523261045064,-26.7270121064374,58242.221279319376,20.720934,z,c4d_180504_051838_ooi_z_v1
190.6573920762604,-26.719460282082686,58242.221279319376,20.68693,z,c4d_180504_051838_ooi_z_v1
190.65882556834472,-26.733309649195615,58242.221279319376,21.00489,z,c4d_180504_051838_ooi_z_v1
190.65934990171942,-26.709825336399163,58242.221279319376,20.433792,z,c4d_180504_051838_ooi_z_v1
190.66117667043372,-26.733493252143393,58242.221279319376,20.793139,z,c4d_180504_051838_ooi_z_v1
190.6686893755534,-26.726858452229767,58242.221279319376,20.852236,z,c4d_180504_051838_ooi_z_v1
190.6782233432442,-26.728776798851246,58242.221279319376,20.399042,z,c4d_180504_051838_ooi_z_v1
190.659344025395,-26.70988575471053,58242.256227996666,20.751083,g,c4d_180504_060858_ooi_g_v1
190.6593382007292,-26.70985709342971,58242.25667009456,20.684544,r,c4d_180504_060936_ooi_r_v1
190.6716690016188,-26.712435123726376,58242.25667009456,20.33718,r,c4d_180504_060936_ooi_r_v1
190.65740436275385,-26.7194270749493,58242.25710358471,20.832031,i,c4d_180504_061013_ooi_i_v1
190.65933764302326,-26.70983877076058,58242.25710358471,20.612349,i,c4d_180504_061013_ooi_i_v1
190.67259123849112,-26.721397106718072,58242.25710358471,20.42135,i,c4d_180504_061013_ooi_i_v1
190.66783981660672,-26.715666660423643,58242.25710358471,20.451777,i,c4d_180504_061013_ooi_i_v1
190.65244768554703,-26.732650627070196,58242.25710358471,20.73311,i,c4d_180504_061013_ooi_i_v1
190.65329532252943,-26.733547924811795,58242.25710358471,21.042015,i,c4d_180504_061013_ooi_i_v1
190.657374665395,-26.71948324071138,58242.257541090716,20.714191,z,c4d_180504_061051_ooi_z_v1
190.65933608566246,-26.709833136011827,58242.257541090716,20.259047,z,c4d_180504_061051_ooi_z_v1
190.65241027520244,-26.728234510265608,58242.257541090716,20.801666,z,c4d_180504_061051_ooi_z_v1
190.65243170935133,-26.732691461044194,58242.257541090716,20.510645,z,c4d_180504_061051_ooi_z_v1
190.6532563082722,-26.733566398235453,58242.257541090716,20.82771,z,c4d_180504_061051_ooi_z_v1
190.67822864567984,-26.728818184265293,58242.257541090716,20.559553,z,c4d_180504_061051_ooi_z_v1
190.67101646237177,-26.72925623997782,58242.257541090716,20.791357,z,c4d_180504_061051_ooi_z_v1
190.66119415596867,-26.733522315743954,58242.257541090716,20.589499,z,c4d_180504_061051_ooi_z_v1
190.65525324361954,-26.727022412440874,58242.257541090716,20.573105,z,c4d_180504_061051_ooi_z_v1
190.659355380778,-26.70985151795256,58243.19910271838,20.76568,g,c4d_180505_044642_ooi_g_v1
190.6725521294746,-26.72142007095877,58243.19953249069,21.133276,r,c4d_180505_044719_ooi_r_v1
190.6593341711746,-26.709836068771473,58243.19953249069,20.77328,r,c4d_180505_044719_ooi_r_v1
190.67168582058164,-26.712455580807223,58243.19953249069,20.238102,r,c4d_180505_044719_ooi_r_v1
190.65933479262776,-26.709843365761813,58243.19998213323,20.504631,i,c4d_180505_044758_ooi_i_v1
190.65526014753186,-26.727020139066955,58243.19998213323,21.0076,i,c4d_180505_044758_ooi_i_v1
190.6524615495256,-26.732668410257315,58243.19998213323,20.729641,i,c4d_180505_044758_ooi_i_v1
190.67263607339376,-26.721445344494057,58243.19998213323,20.282381,i,c4d_180505_044758_ooi_i_v1
190.66784214631414,-26.71566436919006,58243.19998213323,20.530766,i,c4d_180505_044758_ooi_i_v1
190.67819665076888,-26.728794844991356,58243.200419483706,20.678097,z,c4d_180505_044836_ooi_z_v1
190.65237330431458,-26.728222869578296,58243.200419483706,20.495363,z,c4d_180505_044836_ooi_z_v1
190.6524686551256,-26.73265627236057,58243.200419483706,20.303589,z,c4d_180505_044836_ooi_z_v1
190.65330730825693,-26.73353569826378,58243.200419483706,20.403822,z,c4d_180505_044836_ooi_z_v1
190.6552645309453,-26.727003798423613,58243.200419483706,20.433912,z,c4d_180505_044836_ooi_z_v1
190.65740062507516,-26.719445794676894,58243.200419483706,20.98937,z,c4d_180505_044836_ooi_z_v1
190.65933722759877,-26.709842290356868,58243.200419483706,20.24708,z,c4d_180505_044836_ooi_z_v1
190.66120458353754,-26.73353554662433,58243.200419483706,20.978588,z,c4d_180505_044836_ooi_z_v1
190.66866876387476,-26.726815163034516,58243.200419483706,20.917553,z,c4d_180505_044836_ooi_z_v1
190.65930514021508,-26.709835650702814,58243.24690746283,21.001219,g,c4d_180505_055532_ooi_g_v1
190.65935035891457,-26.70983124221488,58243.24735558545,20.477097,r,c4d_180505_055611_ooi_r_v1
190.67167224139186,-26.71245542374929,58243.24735558545,20.300573,r,c4d_180505_055611_ooi_r_v1
190.65745112154966,-26.719457806407764,58243.24781010114,21.034554,i,c4d_180505_055650_ooi_i_v1
190.67822600425112,-26.72879071793924,58243.24781010114,21.152985,i,c4d_180505_055650_ooi_i_v1
190.67260451092963,-26.721454337035734,58243.24781010114,20.328646,i,c4d_180505_055650_ooi_i_v1
190.66784721535217,-26.715654701616252,58243.24781010114,20.279522,i,c4d_180505_055650_ooi_i_v1
190.65932131814688,-26.709825522343294,58243.24781010114,20.39418,i,c4d_180505_055650_ooi_i_v1
190.65244857765518,-26.732632031496323,58243.24781010114,20.627096,i,c4d_180505_055650_ooi_i_v1
190.65322969928127,-26.733542875893686,58243.24781010114,20.671999,i,c4d_180505_055650_ooi_i_v1
190.65525429577673,-26.72705901447026,58243.24781010114,20.99107,i,c4d_180505_055650_ooi_i_v1
190.65329596294998,-26.73353907757895,58243.24823883409,20.664648,z,c4d_180505_055727_ooi_z_v1
190.65244343308726,-26.732684157950672,58243.24823883409,20.205315,z,c4d_180505_055727_ooi_z_v1
190.65240072317158,-26.728203208898776,58243.24823883409,20.745073,z,c4d_180505_055727_ooi_z_v1
190.67821723237674,-26.728765599288586,58243.24823883409,20.398005,z,c4d_180505_055727_ooi_z_v1
190.67101627006923,-26.729237479864235,58243.24823883409,20.878145,z,c4d_180505_055727_ooi_z_v1
190.66119725537865,-26.733514455599497,58243.24823883409,20.633999,z,c4d_180505_055727_ooi_z_v1
190.659341307203,-26.70982732026395,58243.24823883409,20.413088,z,c4d_180505_055727_ooi_z_v1
190.65739066705692,-26.719470321582143,58243.24823883409,20.613487,z,c4d_180505_055727_ooi_z_v1
190.65529243295478,-26.72705167501808,58243.24823883409,20.513548,z,c4d_180505_055727_ooi_z_v1
190.65930451136805,-26.709821671041848,58243.2789716376,20.734089,g,c4d_180505_064143_ooi_g_v1
190.6593207460468,-26.70983366181397,58243.279408467,20.439928,r,c4d_180505_064220_ooi_r_v1
190.67168565965704,-26.712445452202587,58243.279408467,20.364904,r,c4d_180505_064220_ooi_r_v1
190.6725980961479,-26.721447829002734,58243.279408467,21.159641,r,c4d_180505_064220_ooi_r_v1
190.65244006842323,-26.73269376919348,58243.279848334845,20.71793,i,c4d_180505_064258_ooi_i_v1
190.65524994008214,-26.727042732508252,58243.279848334845,21.146059,i,c4d_180505_064258_ooi_i_v1
190.65933632271734,-26.709836845132095,58243.279848334845,20.539072,i,c4d_180505_064258_ooi_i_v1
190.6678502969463,-26.715652029348785,58243.279848334845,20.346992,i,c4d_180505_064258_ooi_i_v1
190.65933232379368,-26.709837119463366,58243.2802785309,20.345922,z,c4d_180505_064336_ooi_z_v1
190.65249095022298,-26.728244555913886,58243.2802785309,20.415499,z,c4d_180505_064336_ooi_z_v1
190.65528267209504,-26.727017408813857,58243.2802785309,20.525324,z,c4d_180505_064336_ooi_z_v1
190.65739671665824,-26.71944084650811,58243.2802785309,20.88629,z,c4d_180505_064336_ooi_z_v1
190.671041959559,-26.729237176576945,58243.2802785309,20.895393,z,c4d_180505_064336_ooi_z_v1
190.67821262972606,-26.728774637439074,58243.2802785309,20.515182,z,c4d_180505_064336_ooi_z_v1
190.66783825634982,-26.71565376452587,58539.33190588746,20.502842,i,c4d_190225_075756_ooi_i_v1
190.67258783674433,-26.721449612938756,58539.33190588746,20.297976,i,c4d_190225_075756_ooi_i_v1
190.65328206307342,-26.73354218162542,58539.33190588746,20.834139,i,c4d_190225_075756_ooi_i_v1
190.6524287323565,-26.732692397646456,58539.33190588746,20.523106,i,c4d_190225_075756_ooi_i_v1
190.65240525203487,-26.728230615694333,58539.33190588746,20.85027,i,c4d_190225_075756_ooi_i_v1
190.6552559616972,-26.72703385514697,58539.33190588746,21.157665,i,c4d_190225_075756_ooi_i_v1
190.65933957445927,-26.709833289801537,58539.33190588746,20.391523,i,c4d_190225_075756_ooi_i_v1
190.6709649996464,-26.729279326224457,58539.33190588746,21.133331,i,c4d_190225_075756_ooi_i_v1
190.65934619190912,-26.709827854212097,58600.23094636295,20.640043,r,c4d_190427_053233_ooi_r_v1
190.67255518996765,-26.721433933718966,58600.23094636295,21.129618,r,c4d_190427_053233_ooi_r_v1
190.67166881780835,-26.712442413653136,58600.23094636295,20.29564,r,c4d_190427_053233_ooi_r_v1
190.66121053938247,-26.73352491118102,58600.314120138064,20.82103,z,c4d_190427_073219_ooi_z_v1
190.67820914226903,-26.728782916001155,58600.314120138064,20.82401,z,c4d_190427_073219_ooi_z_v1
190.67092988121712,-26.729287125243676,58600.314120138064,20.9147,z,c4d_190427_073219_ooi_z_v1
190.65743289971977,-26.719452927108716,58600.314120138064,20.757244,z,c4d_190427_073219_ooi_z_v1
190.65523727937403,-26.727017131059398,58600.314120138064,20.414106,z,c4d_190427_073219_ooi_z_v1
190.6533129304288,-26.733527385325004,58600.314120138064,21.073378,z,c4d_190427_073219_ooi_z_v1
190.65243727790823,-26.73266493269875,58600.314120138064,20.420673,z,c4d_190427_073219_ooi_z_v1
190.65238992440612,-26.728166768261282,58600.314120138064,20.530193,z,c4d_190427_073219_ooi_z_v1
190.65934192802007,-26.709828782714702,58600.314120138064,20.400675,z,c4d_190427_073219_ooi_z_v1
190.67348248461965,-26.718402998236776,58600.314120138064,20.841047,z,c4d_190427_073219_ooi_z_v1
