id,ra,dec,pmra,pmdec,pmraerr,pmdecerr,gmag,rmag,imag,ndet,mjd,deltamjd,class_star,flags,random_id
29892_2375,271.9463253034761,44.03265461791619,-26.316893,60.386166,99.88261,100.046524,21.614506,21.175411,99.99,8,57766.77009524498,744.9908,0.116775,3,49.129963
25652_2053,270.9237168498242,47.94206694037026,66.71265,-76.94731,201.25362,201.42128,21.617306,21.11576,99.99,8,57719.2708214054,398.81018,0.017512,0,49.13189
29400_2513,268.1907978106308,44.47553100402241,-111.42466,128.30498,196.25551,196.48004,22.015625,99.99,99.99,4,57623.64455955778,380.97757,0.229935,0,49.133377
26562_4107,268.0934044087652,47.17373908444628,3.719483,-56.997143,73.95253,74.84772,21.867405,20.975983,99.99,7,57737.12282207721,729.9586,0.930734,0,49.13405
26568_3516,272.91712769258874,46.982252260321026,51.480633,-190.78375,225.60677,225.7493,21.310984,20.743555,99.99,8,57727.393578245654,732.0229,0.012144,1,49.134056
27969_2252,272.68235061240455,45.728995856952665,-51.201283,-20.426857,40.5325,40.645473,20.53125,19.664864,99.99,6,57779.577848422574,743.9897,0.037992,3,49.13438
26566_1922,271.49766438186674,46.78932760864217,32.256207,-40.984184,209.16391,209.37045,22.40625,21.813797,99.99,5,57684.80450257454,738.00775,0.095115,0,49.134956
25650_905,269.3942784029965,47.672074633294294,95.596886,-28.295177,129.83388,129.82335,22.03125,21.582201,99.99,7,57642.27224349423,377.05713,0.309248,0,49.135284
28921_6221,270.7684156687177,45.21421224591297,10.865915,59.609104,11.782305,14.634177,19.15625,17.6875,99.99,5,57676.01498216726,374.05374,0.987012,0,49.13576
28440_4075,269.72869260387307,45.34262975436579,-158.86234,-17.392124,22.603073,23.763428,21.783783,20.288343,99.99,7,57834.002460149386,728.96576,0.781808,3,49.136536
32382_1822,268.46717426047724,42.16318412185913,-9.73642,-32.807304,111.85461,112.13443,21.128729,20.554,99.99,10,57634.782275271325,427.76724,0.040735,0,49.13753
32386_358,270.772600610952,42.42792271765874,-3.319852,11.170661,93.49747,93.7181,21.657297,20.940544,99.99,10,57680.11126378873,421.78854,0.834814,0,49.137844
27966_124,270.1311978968219,45.7986190184603,104.26606,28.837154,99.45134,99.45304,22.01448,21.438547,99.99,9,57847.29646521915,743.9717,0.118191,0,49.13946
28439_3000,268.5129307055874,45.28060733359483,-5.072022,85.619545,198.47382,198.50923,21.526297,20.80188,99.99,7,57682.836626020726,735.9609,0.006087,3,49.141766
27491_1837,267.1000447599589,46.21745128495614,-4.306636,-22.294151,183.74814,183.81836,21.445148,20.75185,99.99,8,57755.29586594092,735.9383,0.013073,0,49.14256
28919_621,269.41073643155806,44.799968179502194,-10.197923,38.18792,178.25462,178.72673,22.171875,21.3125,99.99,6,57645.4202394643,396.98138,0.047773,0,49.142654
30384_3593,272.3924053086898,43.95701237190892,39.46258,-51.294365,20.556047,20.797113,19.475496,18.12941,99.99,8,57721.01205812255,744.98944,0.028584,3,49.143166
30879_4034,272.8706839269064,43.16328146262525,148.44556,-22.109978,139.55399,139.62997,21.01428,20.447475,99.99,9,57738.05775906818,743.9038,0.016724,0,49.14383
27966_2990,270.15578586527266,45.832894494614685,-64.68903,28.2005,81.28292,80.91047,22.046173,20.909662,99.99,9,57891.29486574512,737.9986,0.032077,0,49.14409
25653_4029,272.148214451346,47.84667368468706,-37.850567,88.61299,87.985374,88.69209,21.327276,20.801863,99.99,5,57766.17155334316,732.0228,0.030511,3,49.145283
25652_5380,271.4129213792492,47.57580484512504,-110.18559,25.393066,154.96025,155.04861,21.706112,21.000158,99.99,7,57754.51959563213,732.027,0.094473,2,49.146713
32381_482,267.29217031674784,42.2273022714396,76.7817,-15.390635,95.70653,96.0347,22,20.96022,99.99,8,57697.15688355669,758.84686,0.201099,2,49.14689
31377_6998,271.6728116433936,43.22017208835623,-36.13477,28.958828,110.27947,110.419876,22.234375,21.3296,99.99,7,57844.8613575204,714.98096,0.158691,0,49.14751
31879_1330,270.97543907768767,42.51260948564042,57.00338,-83.711426,95.143745,95.53878,20.121063,19.11806,99.99,11,57697.30077293189,750.87933,0.015404,0,49.1494
27966_4466,270.60945509478415,45.707062879763164,68.57121,20.549858,237.70308,237.78116,22.035238,21.453125,99.99,6,57717.71391133351,404.81268,0.238203,0,49.152176
31378_333,272.68503096996545,42.790978193187655,63.410072,-0.48283,130.33437,130.41333,21.574907,20.62361,99.99,8,57764.520463066234,747.8972,0.024052,0,49.152836
26562_2658,268.340235802576,47.13328774302002,-17.565302,-55.665653,23.411453,23.985968,21.211302,19.80494,99.99,9,57730.636901739206,729.9586,0.855089,3,49.154613
29400_4713,268.1584812867185,44.733737643521586,32.80405,155.69286,147.84937,148.03094,21.71114,20.757175,99.99,7,57588.681239206875,379.97952,0.023163,0,49.157322
31881_5165,272.43433828624353,42.80966780587147,1236.3273,-878.09045,2084.3064,2084.9568,21.25,99.99,99.99,3,57532.07353015865,66.88881,0.009023,3,49.157696
30381_6809,270.0657676030177,44.131769140119275,72.807,4.095315,21.080381,22.095346,21.53125,19.90625,99.99,6,57706.22739799243,413.8032,0.982585,3,49.15791
28443_6685,271.8554993098169,45.473451650995955,22.158312,0.486612,102.96879,103.195496,21.984375,21.535875,99.99,5,57759.606174100096,736.996,0.283643,3,49.15853
27025_1127,267.86973791392097,46.437577242293486,30.736074,0.233283,141.356,141.54715,21.875,20.9766,99.99,6,57592.565902612405,390.01486,0.968018,0,49.158886
26562_2597,268.35334946003496,47.11139403115371,-4.944936,90.61615,225.8579,226.01817,21.890625,22.03125,99.99,4,57714.168746991316,383.0304,0.229988,3,49.15952
28916_59,267.42889523946195,44.8423706816948,-26.516106,29.212143,131.82043,132.55067,20.25,19.313196,99.99,6,57588.08032744657,362.9909,0.026054,0,49.161034
30378_6424,268.4603114076008,44.134743460355665,95.46828,0.585181,152.57019,152.99173,21.453125,21.027382,99.99,7,57686.10875164558,413.80313,0.02199,0,49.16257
29404_1794,271.47438229137197,44.33884157713661,46.779655,6.304426,90.535034,90.605835,22.0625,21.078125,99.99,5,57752.81981573431,744.99243,0.021451,0,49.162773
27494_1492,269.6457779550206,46.34633722140129,-119.8621,89.39937,65.96632,66.2139,21.984375,21.164093,99.99,7,57734.837934559146,735.9343,0.775112,0,49.163784
26564_4571,269.3465739434054,46.99384273778607,12.181849,170.31747,15.440381,15.801911,20.3125,19.098036,99.99,7,57737.99314138939,726.9733,0.949707,2,49.164276
26567_594,272.0296874645159,46.75430970833542,-111.32682,19.664255,105.21908,105.69758,21.471516,20.303097,99.99,7,57596.84013333877,390.01367,0.979632,0,49.166946
28439_1777,268.74177801857195,45.40839850045376,37.229008,-42.116257,96.47969,96.57269,21.103003,20.451178,99.99,8,57754.91404532461,735.9643,0.010702,0,49.1697
31378_3357,272.8500307432861,42.96818886344807,47.146633,49.923347,203.55896,203.78079,21.984375,21.953125,99.99,6,57591.752109255875,398.02533,0.185744,0,49.17196
31874_3411,267.5755719132335,42.78073045060996,3.912588,24.12807,103.10044,103.4867,22.152859,21.00746,99.99,7,57685.541337528666,427.76648,0.199789,0,49.17318
30872_6541,267.32333641804416,43.342480618929244,175.10036,176.91771,394.3423,394.5494,21.73495,20.670904,99.99,4,57722.83816416713,406.8344,0.023957,0,49.17482
27491_4359,267.29696181098143,46.30312743072028,46.61816,20.705738,27.696705,28.249142,21.401735,20.241344,99.99,9,57770.42200752363,735.94,0.828966,3,49.176044
30873_4915,268.0595588454501,43.50681209025032,-79.012314,-42.470947,282.61816,282.87405,22.265625,21.40149,99.99,7,57581.55399255342,364.00806,0.076266,0,49.179363
26106_2970,270.1515380192204,47.50161892861645,10.699031,-52.598564,22.49883,23.652943,19.78332,19.598278,99.99,9,57779.40248066544,404.79248,0.982259,0,49.180603
30876_6619,270.7102132537221,43.27018264084112,515.9972,-267.86526,789.9192,800.6718,20.515625,19.921875,99.99,3,57543.06960325688,56.91432,0.034566,3,49.18064
32383_1241,268.7711525367315,42.059316023628874,2.979611,4.773733,104.726654,104.994576,21.222994,20.599852,99.99,9,57649.70975165302,421.78717,0.056913,2,49.18138
28922_4066,271.69095393776087,45.28159195095994,-9.77327,20.796082,92.867966,92.97684,21.436897,20.46135,99.99,6,57658.216127031716,743.9924,0.023893,0,49.181484
31372_2313,267.9582043935882,43.05251168669517,161.77184,-96.64828,103.80819,103.99516,19.912416,20.331163,99.99,9,57650.39149202468,421.7888,0.116191,3,49.182133
31877_2369,269.532836724156,42.740293209425786,-24.756306,19.444544,98.30903,98.42143,21.45887,20.774387,99.99,10,57753.90237094848,750.8839,0.035175,0,49.18286
26105_5574,269.40556512582157,47.21966331926246,-13.67517,29.896524,175.7261,175.88896,20.078125,19.157509,99.99,5,57615.008637581486,374.06683,0.028522,0,49.1863
29889_6496,269.6380037651417,44.3085377915319,-49.652653,-85.386314,38.39877,38.983986,20.390625,19.766172,99.99,6,57712.57591638365,391.0191,0.978109,0,49.189854
31878_6562,270.1366042034359,42.53480437927436,55.64104,-55.458393,106.6622,106.92709,20.795586,20.387325,99.99,7,57685.25761734508,412.80905,0.020573,2,49.191303
29893_5881,272.5150442809895,44.168338969911154,-100.02224,38.099297,70.69454,70.90862,21.774029,21.078125,99.99,7,57594.253274443225,391.03366,0.359929,0,49.19149
32388_8013,272.58393355704,42.34292741047656,-139.46715,3.77543,235.19025,235.37607,21.396448,20.391428,99.99,6,57784.20215836284,714.983,0.079091,0,49.19162
25654_4408,272.92118317810184,47.79640740322701,60.27594,24.596424,217.11978,217.18718,22.21875,21.587963,99.99,6,57664.2425783937,732.0227,0.063965,0,49.19207
26104_852,268.50841536213204,47.07406001500915,-20.58559,-61.446323,117.70034,117.85132,20.833838,20.16244,99.99,9,57772.19762576185,729.9586,0.016789,0,49.19346
27028_5166,270.69301895530737,46.36216832015907,-19.788483,62.930317,93.89165,94.30838,20.609375,19.484571,99.99,4,57814.64837265387,713.0906,0.026127,3,49.19422
29406_12834,272.7553833135025,44.65552079719033,3.395707,-44.74744,103.89979,104.13925,21.296875,20.16139,99.99,3,57791.04133000815,713.0831,0.64091,0,49.194588
29886_6019,267.6065755528921,44.47595159641993,31.669863,23.332422,100.18007,100.018135,17.984375,18.146774,99.99,5,57662.23108205153,376.04132,0.009801,3,49.196728
29399_5945,267.25158703494355,44.43487097152152,24.027311,-78.21504,97.573586,97.77299,21.671875,20.523628,99.99,5,57679.794399651044,372.05533,0.075235,0,49.19986
30382_4182,271.39886333611827,43.83852985758342,-42.653957,29.35606,79.417274,79.99798,21.7659,21.598751,99.99,6,57717.57253110773,745.9824,0.772929,0,49.19999
26566_4123,270.86741169946816,47.03659265878298,-126.436775,-20.226048,204.19972,204.36032,22.012373,20.97223,99.99,7,57597.38688431102,386.0231,0.809849,0,49.2007
27963_2259,268.23050789489406,45.751947865178764,-29.335098,-5.357513,138.68198,138.99745,21.46875,20.704897,99.99,7,57642.53639494601,396.0097,0.008717,0,49.200855
29889_3148,269.64804243218384,44.11699801117878,79.91144,-110.46165,98.08841,98.15554,20.771055,19.892006,99.99,8,57714.01442147192,413.8076,0.013387,2,49.2029
28916_5890,267.03617211618473,44.61052719405754,-233.33891,239.27705,117.97958,130.89514,15.648438,99.99,99.99,3,57534.705477801464,62.86047,0.975423,2,49.204628
31377_1591,272.085609810372,43.017035109727466,-4.675391,29.849838,106.5847,106.79198,22.375,21.228481,99.99,7,57780.56825904821,747.8862,0.101297,0,49.20464
29404_4470,271.0431071909897,44.824643844924175,17.14844,125.707344,132.98225,133.1392,21.9902,21.44461,99.99,9,57693.424100939286,396.98178,0.315465,0,49.205116
29891_805,271.25684768716997,43.96747386929399,-117.945816,-6.456012,112.25287,112.488,21.612236,20.68483,99.99,6,57781.41511405531,745.9824,0.028704,0,49.207325
29404_5684,270.8348469739226,44.85875218933884,-17.494902,19.386593,150.58086,150.7841,22.171875,21.375,99.99,5,57741.249528759814,396.98178,0.035437,0,49.20893
32385_426,270.2909807478432,42.234947803783456,36.658283,-47.491444,136.86317,137.43944,19.734375,20.015625,99.99,5,57586.43725853991,393.00812,0.53623,3,49.20954
27966_6313,270.38864672414593,45.61860938773231,133.86974,2.027225,209.20528,209.34676,21.671875,21.343102,99.99,4,57894.37533432641,713.0836,0.054546,3,49.210625
27969_991,272.90023279818064,45.541732346415664,87.68494,-35.451565,67.18631,67.227776,21.53125,20.312603,99.99,8,57719.53229596699,743.9897,0.041805,0,49.2117
31373_1965,268.7862092414117,43.083345300251914,74.2607,-37.796024,107.4656,107.607376,21.029789,20.527325,99.99,8,57716.50752364355,743.9085,0.009684,0,49.21176
27026_4153,269.1981593056121,46.909053015322066,49.889244,40.065914,65.77203,65.90023,20.137827,19.51063,99.99,8,57757.04287057632,729.96533,0.019535,2,49.21471
30875_534,269.67491034385245,43.36069374451084,95.67621,17.019855,150.88277,151.15173,21.354418,21.169712,99.99,10,57678.38568419502,743.90576,0.022815,0,49.214848
28438_509,267.7925346973103,45.12283594014164,-3.670827,-67.63621,217.86906,217.94075,21.984375,21.310513,99.99,8,57617.04536933359,377.0193,0.121669,0,49.21526
28438_3960,268.1213178465594,45.39813203753257,-13.986176,51.300823,66.85482,66.89048,21.423132,21.030518,99.99,8,57709.040434631635,735.9609,0.203577,0,49.216503
31377_6971,271.726611503629,43.11230180920145,-97.488014,88.70636,114.02111,114.28497,21.122164,20.276726,99.99,6,57786.407660851255,385.79126,0.025286,0,49.217354
31375_2028,270.4683692863164,42.916931208926535,-50.90202,99.42913,65.138306,65.68566,21.28125,20.523678,99.99,7,57680.842457826315,414.8041,0.759687,3,49.218758
28919_5057,269.8012264828141,45.24096220367944,-6.017316,112.90128,142.76236,142.81308,21.15763,20.4083,99.99,7,57881.873275038655,728.96576,0.016739,1,49.21956
32388_3631,272.7500194274257,42.11494676716634,-6.875071,65.954994,52.751003,53.021942,21.868927,20.902967,99.99,9,57812.390834249505,750.8814,0.917752,2,49.220577
26564_933,269.4520795938887,46.89042243179193,133.43127,156.00478,111.38783,112.60942,21.6697,20.154562,99.99,7,57737.126643940675,729.964,0.02112,0,49.222183
31379_7985,272.99377772296276,43.04958058188578,87.10278,103.01442,113.788666,113.85091,22.133173,21.651672,99.99,5,57756.984071426465,714.9813,0.678882,0,49.222767
31373_2483,268.6957758461607,43.07746798676927,21.865255,90.9898,99.13133,99.32654,21.739605,20.896702,99.99,10,57751.39644947047,743.9085,0.031062,0,49.22277
29403_3637,270.3164329961994,44.7921532169154,-28.103134,-92.09619,95.26011,95.43315,21.890625,21.58243,99.99,6,57707.60203166717,396.9848,0.739919,0,49.223526
32382_6331,268.17950104247655,42.201805233102206,-126.43186,-5.945122,89.25936,89.32059,21.436737,20.303564,99.99,8,57666.871508730284,412.80746,0.020315,2,49.224304
29400_6262,268.40874596388977,44.82743313565413,145.77135,-4.74823,105.81449,106.057686,20.625,20.30465,99.99,7,57631.705336010746,379.97952,0.012993,3,49.224533
27965_5616,269.2948488913113,45.649632823208165,25.863546,-34.97708,160.11075,160.196,20.663204,20.395336,99.99,6,57886.5946394604,705.0477,0.011564,3,49.22532
27029_3306,271.0956620701663,46.459657124706105,-27.208914,-45.964367,10.602485,11.894118,19.352776,18.061375,99.99,8,57765.0234735494,738.00775,0.981262,2,49.229305
32385_928,270.18406748232024,42.22372424265445,-46.770428,16.638351,107.19794,107.407776,21.350561,20.949207,99.99,9,57685.64419773718,427.77213,0.167328,0,49.231606
26567_5070,271.6222401721749,47.24119148233699,-82.20475,89.18687,124.80386,124.90388,21.90625,22.171875,99.99,4,57897.93895848724,732.0242,0.604218,0,49.231865
32381_2396,267.49569436764835,42.13754910384379,-46.81428,-8.747612,91.989265,92.30217,21.451246,20.71703,99.99,8,57664.37425470393,427.7701,0.202829,0,49.232216
30872_5667,267.17022108142095,43.20189814274915,-66.66694,97.96175,170.5501,183.38898,18.258652,17.859375,99.99,4,57534.14716184081,61.896645,0.987671,3,49.23358
25651_2032,270.04902407803206,47.97083279996382,-17.051653,69.07468,37.029316,37.31423,21.487389,20.483532,99.99,9,57739.40366131233,398.81424,0.627116,0,49.235336
31875_2914,268.13785679317414,42.3891521823483,15.389985,53.02403,56.86811,57.171326,20.709478,20.162666,99.99,9,57648.04884184214,427.76974,0.146549,0,49.236115
29888_6356,268.82899637888636,44.271546438725395,-2.556099,36.991096,119.62485,119.72208,21.5625,20.963886,99.99,6,57712.423793634785,391.01724,0.021116,0,49.239136
29887_3796,268.06908208529427,44.18310507972447,2.159527,31.886814,146.49718,146.78076,20.998905,20.442945,99.99,9,57698.38908726256,414.77658,0.014956,0,49.240894
30873_3654,268.157890697978,43.31609335545068,56.589798,-4.047337,123.07696,123.38732,21.268282,20.75677,99.99,8,57668.136069342145,414.80164,0.020655,0,49.242638
25200_5779,270.76847670208275,47.80557997656412,76.03324,51.543167,127.36686,127.74157,22.1875,21.073895,99.99,6,57720.23030160934,397.814,0.309443,0,49.242786
32385_169,270.3482854520479,42.19439351628723,126.22473,-47.39468,316.07404,316.21286,22.09375,21.530764,99.99,5,57587.24434502376,375.98898,0.309058,3,49.24381
26564_4366,269.47914087129766,46.99028544815971,-60.05706,62.729492,148.93071,149.32556,21.96875,21.8125,99.99,4,57791.66258915851,726.9733,0.322693,3,49.24453
30875_4199,269.79139977279146,43.44777959946329,44.924217,4.058085,97.994934,98.21007,21.624876,21.034523,99.99,9,57653.506530098304,414.79648,0.237976,0,49.244602
27962_5792,267.25628922293464,45.94431941998022,90.66645,77.127014,109.75263,109.898384,21.978489,20.67314,99.99,7,57885.41381497741,725.98,0.03219,0,49.245052
30381_7335,270.2730308680217,43.89870589923518,52.478035,-16.357887,46.23154,47.838722,21.242054,19.890244,99.99,6,57780.54726678304,385.8809,0.932699,0,49.245262
30379_6709,268.6810488514393,43.733622367274855,-35.807026,149.88412,339.19095,339.38828,22.013968,99.99,99.99,3,57796.34387994651,351.90454,0.410131,0,49.245857
29888_3761,268.98977823897377,44.21218088735169,7.082611,-58.771782,123.606415,123.940575,22.109375,21.62691,99.99,6,57704.1012138566,397.0076,0.86735,0,49.24854
25653_768,271.93012390390714,47.69741563675975,59.906425,-30.70837,84.27404,84.617615,21.533913,20.586575,99.99,7,57754.52018756333,732.0228,0.029736,0,49.248592
28440_5037,269.7816737693455,45.41788468339289,9.622052,-8.403625,154.16287,154.54538,21.133852,20.47827,99.99,7,57881.5849072393,709.03143,0.016272,0,49.24887
32384_1180,269.47467323250936,42.224726268627684,-0.269811,-56.432915,44.15446,44.97062,21.394615,20.640697,99.99,9,57686.743247431084,421.7841,0.978027,0,49.25035
29887_3746,268.0797082135553,44.16118408848604,55.80867,28.32625,26.165115,29.389355,21.988567,20.507647,99.99,7,57691.83788228554,397.98102,0.933733,0,49.252327
31374_4561,269.7587538772958,43.044198215250205,-1.255043,49.08372,110.73598,111.06817,21.890625,21.25136,99.99,7,57634.835278199986,380.99298,0.127557,0,49.253124
27029_1788,270.81653262764183,46.714496984394785,-149.98419,74.95774,46.17997,46.428413,21.53125,20.729036,99.99,7,57742.976152062416,738.00916,0.939802,0,49.253227
28921_1230,271.1474436356381,45.06091988989502,-3.888151,57.620983,43.22448,43.41271,21.60735,20.944992,99.99,8,57803.41129979794,744.9675,0.945496,2,49.254265
32386_2537,271.2509207563648,42.2760331406164,-10.263854,-188.76036,880.8858,879.6876,21.64503,21.546875,99.99,5,57616.76408210238,418.79852,0.172166,3,49.254654
30377_1115,267.19327456165183,43.642092053266204,135.0783,12.487322,101.66823,101.8367,21.889996,21.233294,99.99,11,57633.02984919877,414.79398,0.801386,2,49.25474
27965_411,269.6781130727512,45.719639882935994,85.18557,-82.4978,205.89651,205.89995,21.392015,20.960726,99.99,8,57836.312410440354,735.96124,0.037847,3,49.257816
32388_751,272.6051933449173,42.08012243792032,-36.16919,50.376465,192.84398,193.01347,21.600882,21.02628,99.99,8,57763.64148850023,750.8814,0.051783,0,49.261967
28437_3129,267.41758257850734,45.45718577452208,-14.190617,45.976837,91.24625,91.32189,21.7743,20.589117,99.99,8,57708.912447746494,735.96533,0.042631,0,49.262383
25647_5094,267.50951260752083,47.85999347138671,-16.851011,15.791867,170.26353,170.54779,22.140625,21.627028,99.99,6,57772.22969949129,723.972,0.19161,0,49.26362
32899_7560,272.19389038316353,42.12710900638519,14.816152,95.05711,316.79733,317.6624,21.859375,21.08386,99.99,4,57631.40308259893,334.1115,0.04707,0,49.265297
29892_4168,271.70928772684226,44.213121092507386,99.47455,127.02323,156.40215,156.54121,21.93043,20.632626,99.99,7,57744.55785239142,744.98663,0.05165,3,49.265366
27963_5775,268.4267463289237,46.153146421535254,-19.626802,-45.447716,235.91728,236.13496,21.77146,21.407412,99.99,6,57773.23098298861,729.9675,0.010964,3,49.2655
30385_5994,272.9607665599195,43.917484207823634,-18.948694,83.18037,19.864803,20.532127,19.453672,19.034874,99.99,8,57721.26293684071,744.98944,0.704575,2,49.265797
29893_7996,272.49316669063836,44.390426571563005,-88.36179,2.904862,139.04295,139.17885,20.787971,19.765625,99.99,6,57735.01789658028,717.0555,0.010744,2,49.267506
25649_1305,268.4914599720612,47.58598910139929,3.375953,-55.966976,48.551895,48.710217,19.906763,19.542927,99.99,9,57772.30430122227,726.9655,0.02469,0,49.267567
30382_6206,270.9824353644808,44.06531547049766,-110.87265,-79.579834,70.253235,70.36233,19.828125,19.214481,99.99,8,57758.67088960559,744.991,0.017029,2,49.26857
27967_3274,271.0014490739998,45.938958917576954,9.680872,67.84506,29.992498,31.095705,22.234375,20.869932,99.99,7,57742.82657335705,743.96466,0.946219,0,49.269608
25652_3202,271.48980868030503,47.75666473023394,89.275215,39.149082,218.46867,218.63788,21.736378,20.197529,99.99,7,57597.256122687366,375.9738,0.216455,0,49.27121
31877_309,269.5731936579144,42.370594232482794,43.003857,-20.833988,112.32067,112.404274,21.043499,20.401657,99.99,8,57661.15947209112,421.78503,0.062061,2,49.27289
27962_427,267.1868507055842,45.55766855584292,54.715843,75.03963,39.261787,39.30045,22.046875,20.53125,99.99,5,57674.03236937327,396.01416,0.950195,3,49.273552
26565_5042,270.178912472442,47.25481671840507,89.28109,-155.56168,119.882805,120.058876,21.870678,21.20802,99.99,9,57860.390285264184,738.0064,0.087107,0,49.27415
28916_4356,267.0636272331934,44.86539195036583,25.033012,52.14257,77.54323,78.75058,21.90625,20.463968,99.99,6,57583.25100802715,362.02045,0.933675,0,49.27478
29401_3509,269.08553643707114,44.86602808193256,-90.0444,87.24966,99.15179,100.65238,21.546875,20.060984,99.99,5,57670.6202989311,396.98138,0.051672,0,49.275723
30879_7873,272.8665376087967,43.10804131805508,-18.357471,-82.314285,67.43714,68.2375,21.96875,20.852346,99.99,6,57658.74577038052,387.0524,0.720825,3,49.276104
27031_3831,272.79323127363745,46.39452460693395,-54.999546,-22.03384,118.88916,118.96429,21.765625,21.566038,99.99,7,57745.84024686572,738.0039,0.072847,0,49.276478
26567_5618,271.8933655590115,46.989217403440485,69.49462,-65.28879,160.67624,160.80965,20.665878,20.2419,99.99,4,57827.11392540857,705.01245,0.015297,0,49.276714
27969_7105,272.9277264742618,45.58273887482216,15.046391,-3.124802,121.03898,121.224884,21.399286,20.661072,99.99,5,57763.785972157864,714.0555,0.018306,2,49.27866
29404_6701,271.3333358646192,44.300539893720554,-103.086555,27.135063,160.24657,160.30937,21.78125,20.802221,99.99,5,57758.40536079211,734.00586,0.007592,0,49.27897
28916_2766,267.22440048151685,45.059108267533134,-180.9568,59.80367,38.748405,39.47513,20.20933,19.555935,99.99,8,57574.172082442674,377.0179,0.946472,3,49.27983
28442_5120,270.9884584134034,45.45161960709431,-36.777294,0.739229,97.46211,97.738655,21.583181,20.571426,99.99,8,57766.63637988333,737.99725,0.007528,0,49.281116
28923_5050,272.3423208901453,45.17009887577883,136.34048,-55.245182,15.445615,17.527212,17.282682,17.484375,99.99,4,57809.11832661799,743.98834,0.99353,3,49.281452
28921_3228,270.8520127664415,45.14608623289108,-25.515345,43.627556,123.29608,123.525024,21.437414,20.668776,99.99,7,57688.70195087684,396.98178,0.015556,2,49.283127
28444_5311,272.6018374012118,45.27683882170889,194.93108,-347.36777,390.20596,390.44003,20.655563,99.99,99.99,4,57625.63409884309,412.87793,0.468544,3,49.285557
27494_3605,269.8741616941558,46.24831067598867,3.798006,77.65527,78.00313,78.27303,20.36572,19.60195,99.99,7,57887.12630441359,735.9358,0.023839,0,49.286705
26561_5574,267.06563310047176,47.034706012273325,-67.20378,-158.1221,298.6024,298.9649,20.125,19.47743,99.99,3,57775.7611358917,350.03174,0.029709,0,49.28839
31377_3298,271.5628531696132,42.986471078453164,60.505142,-15.792537,38.622425,38.841694,20.343767,20.290121,99.99,8,57761.414936408226,737.9122,0.642319,0,49.29019
28920_5309,270.432920563067,44.99371135979804,-81.16296,2.011922,98.074524,97.617905,21.90625,99.99,99.99,4,57624.9129851684,382.0157,0.07386,3,49.290565
28919_6114,269.28192169641846,44.85988160673265,60.2006,-14.39079,459.60858,460.03287,21.546875,20.690994,99.99,3,57774.077230471186,369.07965,0.028397,0,49.291225
27962_4304,267.4395809032881,45.9479182709307,7.825881,-27.658312,169.01888,169.07973,20.826145,20.13537,99.99,9,57729.52726010854,735.9421,0.010773,3,49.291504
30377_805,267.2638143496265,43.66125569034917,-3.207724,88.473206,81.878624,81.91953,20.783796,20.27772,99.99,9,57659.053491959145,414.79398,0.052285,0,49.292248
30380_5317,269.8644943377142,44.008296519832804,12.606065,92.22076,78.59519,79.00135,20.90625,20.174814,99.99,6,57710.721375656394,413.8076,0.024005,2,49.292286
29889_6240,269.62460744955143,44.16779273100923,48.307247,40.909912,132.86128,132.90668,21.940294,21.285622,99.99,7,57742.95559213184,407.81992,0.030463,0,49.294136
27495_3546,270.69194843020773,46.03471160005015,271.9597,-42.93691,244.58792,244.26471,21.90625,20.217209,99.99,5,57611.55855308613,404.814,0.916602,3,49.295063
31371_1981,267.57493026424845,42.891455797932935,43.247017,12.039854,96.01973,96.64142,21.125,21.141237,99.99,7,57686.396168877836,421.78265,0.800119,0,49.295288
29406_4302,272.4067916032702,44.902330487581146,-25.699785,70.53699,23.799358,24.334036,20.072823,18.806976,99.99,8,57718.63960781298,743.9896,0.023094,2,49.295315
27494_5089,269.9235939791918,46.51387427975242,61.646282,18.97012,42.55458,43.589966,20.859375,19.521465,99.99,5,57746.992496322375,729.964,0.85498,0,49.296825
30378_3143,268.15013316413285,43.89942401992481,50.395756,-3.162077,44.583885,45.429466,19.63946,18.941898,99.99,8,57721.00903104071,414.79755,0.028046,0,49.297096
26104_3382,269.03698926160024,47.61027894512743,-58.21501,-25.79739,15.283716,13.986635,17.90625,17.235893,99.99,7,57737.83626261633,726.9655,0.98591,2,49.297817
31879_4345,271.30607583344533,42.311356037244984,114.08859,-30.101328,41.74401,42.702023,20.117327,20.197311,99.99,9,57735.39232465071,747.8893,0.795112,0,49.29826
28441_5832,270.306757561696,45.50315819359684,42.039097,57.133163,140.58466,140.78754,21.651217,21.14431,99.99,6,57895.90702565829,717.054,0.208089,0,49.299248
28437_143,267.19420742420243,45.11100360637016,33.540348,-8.67563,178.04353,178.21945,21.797848,21.29797,99.99,8,57615.428500874375,377.0179,0.428905,0,49.29974
29886_3276,267.3077621691239,44.16544382547251,-38.37338,-6.374384,151.84955,152.16916,21.966417,21.612362,99.99,8,57617.65769167006,378.0189,0.781189,1,49.30206
28440_671,269.2818337629321,45.1670013315741,0.941875,50.679615,41.160416,43.272446,20.53125,19.238478,99.99,5,57670.6202989311,396.98138,0.987598,0,49.302315
28441_1051,270.6993323892069,45.3526477325161,43.786057,28.31265,135.7749,135.95016,21.640625,20.891888,99.99,6,57774.89186786123,737.99725,0.068583,3,49.30486
